RegionName,State,statename,geography,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
Elbert County,GA,Georgia,"Elbert County, Georgia",,1486,91900,0.001089325,0.01323043,0.112590799,0.058686787,0.009994988,2018-12,2018-Q4,91900,0,2018-12
Carroll County,IN,Indiana,"Carroll County, Indiana",Lafayette-West Lafayette,1487,123200,0.002441009,0.013157895,0.162264151,0.094888235,0.030645314,2018-12,2018-Q4,123200,0,2018-12
De Witt County,TX,Texas,"De Witt County, Texas",,1488,105100,-0.00095057,0.004780115,0.041625372,0.06586419,0.042075889,2018-11,2018-Q4,105200,-0.00095057,2018-11
Dodge County,MN,Minnesota,"Dodge County, Minnesota",Rochester,1489,201700,0.004982561,0.031186094,0.070026525,0.064158438,0.028965159,2018-12,2018-Q4,201700,0,2018-12
Woodward County,OK,Oklahoma,"Woodward County, Oklahoma",Woodward,1490,101500,0.004950495,0.016016016,0.137892377,0.041566831,0.029762367,2018-12,2018-Q4,101500,0,2018-12
Minidoka County,ID,Idaho,"Minidoka County, Idaho",Burley,1491,163000,0.008039579,0.020663745,0.188046647,0.116617429,0.060021371,2018-12,2018-Q4,163000,0,2018-12
Breckinridge County,KY,Kentucky,"Breckinridge County, Kentucky",,1492,106000,0.006647673,0.023166023,0.162280702,0.053714949,0.040889797,2018-12,2018-Q4,106000,0,2018-12
Plumas County,CA,California,"Plumas County, California",,1493,265900,0.000376223,0.0238737,0.094238683,0.061818829,-0.002045251,2006-08,2006-Q3,349600,-0.239416476,2004-10
Bourbon County,KY,Kentucky,"Bourbon County, Kentucky",Lexington-Fayette,1494,136800,0.004405286,0.030120482,0.115823817,0.057989311,0.019658563,2018-12,2018-Q4,136800,0,2018-12
Langlade County,WI,Wisconsin,"Langlade County, Wisconsin",,1495,103400,-0.013358779,-0.031835206,0.074844075,0.082697532,0.026891916,2004-11,2004-Q4,108500,-0.047004608,2004-07
Jackson County,IA,Iowa,"Jackson County, Iowa",,1496,139700,0.004313444,0.037119525,0.093970243,0.090229235,0.048618856,2018-12,2018-Q4,139700,0,2018-12
Marion County,KY,Kentucky,"Marion County, Kentucky",,1497,111000,0.000901713,0.010009099,0.04815864,0.051141964,0.030242773,2018-12,2018-Q4,111000,0,2018-12
Freestone County,TX,Texas,"Freestone County, Texas",,1498,111800,0.004492363,0.018214936,0.020072993,0.045499317,0.026107368,2018-12,2018-Q4,111800,0,2018-12
Gonzales County,TX,Texas,"Gonzales County, Texas",,1499,115500,0.009615385,0.029411765,0.09168242,0.061996716,0.037277474,2018-12,2018-Q4,115500,0,2018-12
Dickinson County,KS,Kansas,"Dickinson County, Kansas",,1500,96900,-0.00308642,0.007276507,0.074279379,0.016015067,-0.000103141,2008-05,2008-Q2,98300,-0.014242116,2008-01
Montague County,TX,Texas,"Montague County, Texas",,1501,103600,0.007782101,0.024727992,0.082549634,0.047109221,0.022663938,2018-12,2018-Q4,103600,0,2018-12
Lincoln County,MT,Montana,"Lincoln County, Montana",,1502,172500,0.003490401,0.021919431,0.1208577,0.046094772,0.021387099,2004-11,2004-Q4,180900,-0.046434494,2004-08
Lampasas County,TX,Texas,"Lampasas County, Texas",Killeen-Temple,1503,170200,0.008891523,0.028398792,0.079264426,0.076555982,0.052121656,2018-12,2018-Q4,170200,0,2018-12
Covington County,MS,Mississippi,"Covington County, Mississippi",,1504,98000,0.003070624,0.003070624,0.066376496,0.062423093,,2018-07,2018-Q3,99900,-0.019019019,2018-06
Perry County,IN,Indiana,"Perry County, Indiana",,1505,108000,0.003717472,0.013133208,0.168831169,0.057143857,0.0254499,2018-12,2018-Q4,108000,0,2018-12
Llano County,TX,Texas,"Llano County, Texas",,1506,254000,0.009137863,0.024193548,0.128888889,0.072257623,0.038791529,2018-12,2018-Q4,254000,0,2018-12
Berrien County,GA,Georgia,"Berrien County, Georgia",,1507,107600,0.006548176,0.008434864,0.058013766,0.051771016,0.015786518,2018-12,2018-Q4,107600,0,2018-12
Lavaca County,TX,Texas,"Lavaca County, Texas",,1508,114500,0.012378426,0.036199095,0.072097378,0.07979715,0.04532615,2018-12,2018-Q4,114500,0,2018-12
Winston County,MS,Mississippi,"Winston County, Mississippi",,1509,84400,-0.032110092,-0.082608696,-0.101171459,0.018257491,,2017-10,2017-Q4,94500,-0.106878307,2016-02
Smith County,TN,Tennessee,"Smith County, Tennessee",Nashville-Davidson--Murfreesboro--Franklin,1510,141000,0.007142857,0.032967033,0.145410236,0.112878656,0.053159095,2018-12,2018-Q4,141000,0,2018-12
Jefferson County,KS,Kansas,"Jefferson County, Kansas",Topeka,1511,129700,0.009338521,0.018853103,0.041767068,0.03070177,0.008055823,2018-12,2018-Q4,129700,0,2018-12
Union County,TN,Tennessee,"Union County, Tennessee",Knoxville,1512,126200,0.00477707,0.021862348,0.128801431,0.062727539,0.0238502,2018-12,2018-Q4,126200,0,2018-12
Green Lake County,WI,Wisconsin,"Green Lake County, Wisconsin",,1513,133300,0,0.015232292,0.090834697,0.03860624,0.012352208,2018-12,2018-Q4,133300,0,2018-12
Houston County,MN,Minnesota,"Houston County, Minnesota",La Crosse-Onalaska,1514,180600,0.002219756,0.012331839,0.084684685,0.060086147,0.015600119,2018-12,2018-Q4,180600,0,2018-12
Perry County,MO,Missouri,"Perry County, Missouri",,1515,142600,0,0.008486563,0.111457521,0.059719733,0.028658232,2018-12,2018-Q4,142600,0,2018-12
New Madrid County,MO,Missouri,"New Madrid County, Missouri",,1516,85700,0.001168224,0.015402844,0.060643564,0.057828609,0.029949697,2018-12,2018-Q4,85700,0,2018-12
Poweshiek County,IA,Iowa,"Poweshiek County, Iowa",,1517,151400,0.00397878,0.01884253,0.091564528,0.042592985,0.029322064,2018-12,2018-Q4,151400,0,2018-12
Otero County,CO,Colorado,"Otero County, Colorado",,1518,88900,0.003386005,0.014840183,0.104347826,0.082530435,0.034545998,2018-12,2018-Q4,88900,0,2018-12
Haywood County,TN,Tennessee,"Haywood County, Tennessee",Brownsville,1519,76200,0.00131406,0.017356475,0.172307692,0.045845509,0.00638671,2018-12,2018-Q4,76200,0,2018-12
Pierce County,GA,Georgia,"Pierce County, Georgia",Waycross,1520,123600,0.006514658,0.020644096,0.139170507,0.076491168,0.032692555,2018-12,2018-Q4,123600,0,2018-12
Adams County,WA,Washington,"Adams County, Washington",Othello,1521,169200,-0.004705882,-0.007624633,0.045089561,0.074740637,0.031070192,2018-10,2018-Q4,171100,-0.011104617,2018-09
Dekalb County,TN,Tennessee,"Dekalb County, Tennessee",,1522,128900,0.004676539,0.023828435,0.121845083,0.069544004,0.032187826,2018-12,2018-Q4,128900,0,2018-12
Duchesne County,UT,Utah,"Duchesne County, Utah",,1523,216100,0.000462963,0.006520727,0.037944284,0.019405315,,2018-12,2018-Q4,216100,0,2018-12
Young County,TX,Texas,"Young County, Texas",,1524,98800,0.00610998,0.024896266,0.083333333,0.066817621,0.038524694,2018-12,2018-Q4,98800,0,2018-12
Inyo County,CA,California,"Inyo County, California",,1525,355600,0.005940594,0.017162471,0.055192878,0.055374016,0.015801423,2007-02,2007-Q1,384400,-0.074921956,2005-12
Humphreys County,TN,Tennessee,"Humphreys County, Tennessee",,1526,111000,0.008174387,0.02398524,0.094674556,0.066363864,0.023723909,2018-12,2018-Q4,111000,0,2018-12
Pike County,MO,Missouri,"Pike County, Missouri",,1527,150500,0.010067114,0.04368932,0.306423611,0.097541469,,2018-12,2018-Q4,150500,0,2018-12
Cedar County,IA,Iowa,"Cedar County, Iowa",,1528,162200,0.004334365,0.015018773,0.060824068,0.061061871,0.034092257,2018-12,2018-Q4,162200,0,2018-12
New Kent County,VA,Virginia,"New Kent County, Virginia",Richmond,1529,258700,0.007006617,0.034386246,0.045252525,0.044591815,0.014144903,2018-12,2018-Q4,258700,0,2018-12
Greene County,VA,Virginia,"Greene County, Virginia",Charlottesville,1530,230000,-0.000434594,0.006124234,0.050708086,0.029378165,0.000348493,2007-05,2007-Q2,253100,-0.091268273,2005-10
Banks County,GA,Georgia,"Banks County, Georgia",,1531,174200,0.00461361,0.01871345,0.096286973,0.077391093,0.023716948,2018-12,2018-Q4,174200,0,2018-12
Lamar County,GA,Georgia,"Lamar County, Georgia",Atlanta-Sandy Springs-Roswell,1532,123800,0.011437908,0.026533997,0.154850746,0.085086004,0.016800933,2018-12,2018-Q4,123800,0,2018-12
Unicoi County,TN,Tennessee,"Unicoi County, Tennessee",Johnson City,1533,117300,0.006003431,0.016464471,0.104519774,0.067543375,0.025150651,2018-12,2018-Q4,117300,0,2018-12
Mariposa County,CA,California,"Mariposa County, California",,1534,246900,-0.001213592,0.011885246,0.109662921,0.10702882,0.038697638,2018-11,2018-Q4,247200,-0.001213592,2018-11
Johnson County,TN,Tennessee,"Johnson County, Tennessee",,1535,91000,0.002202643,0.027088036,0.151898734,0.035052848,0.014498753,2018-12,2018-Q4,91000,0,2018-12
Bosque County,TX,Texas,"Bosque County, Texas",,1536,129800,0.008547009,0.028526149,0.083472454,0.071033395,0.036608223,2018-12,2018-Q4,129800,0,2018-12
Lincoln County,WY,Wyoming,"Lincoln County, Wyoming",,1537,202900,-0.013132296,-0.038388626,-0.037019459,0.015587371,0.009661209,2018-05,2018-Q2,217100,-0.065407646,2016-03
Fentress County,TN,Tennessee,"Fentress County, Tennessee",,1538,84500,0.002372479,0.013189448,0.05625,0.056816867,0.010658218,2018-12,2018-Q4,84500,0,2018-12
Los Alamos County,NM,New Mexico,"Los Alamos County, New Mexico",Los Alamos,1539,305300,-0.000981675,0.00196915,0.08147361,0.042701887,0.005780666,2007-09,2007-Q3,315900,-0.033554922,2006-05
Pike County,GA,Georgia,"Pike County, Georgia",Atlanta-Sandy Springs-Roswell,1540,181900,0.009433962,0.024211712,0.150537634,0.078433199,0.021948857,2018-12,2018-Q4,181900,0,2018-12
Morgan County,GA,Georgia,"Morgan County, Georgia",Atlanta-Sandy Springs-Roswell,1541,228100,0.008399646,0.024247867,0.187402395,0.090514444,0.028571393,2018-12,2018-Q4,228100,0,2018-12
Bristol City,VA,Virginia,"Bristol City, Virginia",Kingsport-Bristol-Bristol,1542,98800,-0.006036217,0.004065041,0.042194093,0.028617554,0.009484663,2018-11,2018-Q4,99400,-0.006036217,2018-10
Chaffee County,CO,Colorado,"Chaffee County, Colorado",,1543,392600,0.010033445,0.052829177,0.151995305,0.101425765,0.046167029,2018-12,2018-Q4,392600,0,2018-12
Stone County,MS,Mississippi,"Stone County, Mississippi",,1544,111400,-0.005357143,-0.012411348,-0.028770706,0.007715831,,2018-06,2018-Q2,116300,-0.042132416,2017-10
Delaware County,IA,Iowa,"Delaware County, Iowa",,1545,150300,0.001332445,0.011440108,0.071275837,0.041243067,0.032839904,2018-12,2018-Q4,150300,0,2018-12
Warren County,IL,Illinois,"Warren County, Illinois",,1546,65700,0.018604651,0.044515103,0.169039146,0.01696425,0.016284627,2018-12,2018-Q4,65700,0,2018-12
Gaines County,TX,Texas,"Gaines County, Texas",,1547,159300,0.007590133,0.022464698,0.091843729,0.107519998,0.066853957,2018-12,2018-Q4,159300,0,2018-12
Benzie County,MI,Michigan,"Benzie County, Michigan",Traverse City,1548,188600,0.007478632,0.046034387,0.195941661,0.12555893,0.053400712,2018-12,2018-Q4,188600,0,2018-12
Westmoreland County,VA,Virginia,"Westmoreland County, Virginia",,1549,180600,0.002776235,0.015748031,0.032590051,0.024902532,-0.001863373,2006-09,2006-Q3,218800,-0.174588665,2005-04
Colonial Heights City,VA,Virginia,"Colonial Heights City, Virginia",Richmond,1550,168200,0.001190476,0.005379558,0.033169533,0.041129276,-0.000946305,2007-08,2007-Q3,182900,-0.080371788,2006-07
Rush County,IN,Indiana,"Rush County, Indiana",,1551,104800,0.005758157,0.026444662,0.112526539,0.050034637,0.016133998,2018-12,2018-Q4,104800,0,2018-12
Chickasaw County,MS,Mississippi,"Chickasaw County, Mississippi",,1552,78300,0.011627907,0.02486911,0.06097561,0.04477368,,2018-12,2018-Q4,78300,0,2018-12
Parke County,IN,Indiana,"Parke County, Indiana",,1553,80600,0.006242197,0.025445293,0.192307692,0.079037874,,2018-12,2018-Q4,80600,0,2018-12
Andrew County,MO,Missouri,"Andrew County, Missouri",St. Joseph,1554,159200,0.022479127,0.066309444,0.214340198,0.078113738,0.022613369,2018-12,2018-Q4,159200,0,2018-12
Giles County,VA,Virginia,"Giles County, Virginia",Blacksburg-Christiansburg-Radford,1555,113500,0.006205674,0.026220615,0.095559846,0.050071376,0.013557564,2018-12,2018-Q4,113500,0,2018-12
Sharp County,AR,Arkansas,"Sharp County, Arkansas",,1556,75300,0.008032129,0.032921811,0.147865854,0.054322385,0.013269812,2018-12,2018-Q4,75300,0,2018-12
Frio County,TX,Texas,"Frio County, Texas",,1557,88900,0.00908059,-0.002244669,-0.013318535,0.051682731,0.039753826,2017-10,2017-Q4,90800,-0.02092511,2017-09
Claiborne Parish,LA,Louisiana,"Claiborne Parish, Louisiana",,1558,57800,0.003472222,0.014035088,0.072356215,0.042679894,0.013995401,2005-06,2005-Q2,60800,-0.049342105,2005-04
Burleson County,TX,Texas,"Burleson County, Texas",College Station-Bryan,1559,126500,-0.000789889,-0.003937008,0.02016129,0.060962858,0.038981879,2018-10,2018-Q4,127200,-0.005503145,2018-09
Kalkaska County,MI,Michigan,"Kalkaska County, Michigan",Traverse City,1560,95000,0.006355932,0.013874066,0.080773606,0.063588509,0.029692945,2005-12,2005-Q4,120400,-0.210963455,2004-03
Pitkin County,CO,Colorado,"Pitkin County, Colorado",Glenwood Springs,1561,1117300,0.004134088,0.080769975,0.156385841,0.053497064,0.016825042,2007-07,2007-Q3,1129000,-0.010363153,2007-05
Chester County,TN,Tennessee,"Chester County, Tennessee",Jackson,1562,100600,-0.000993049,0.001992032,0.078242229,0.03921158,0.02040509,2018-11,2018-Q4,100700,-0.000993049,2018-11
Jasper County,MS,Mississippi,"Jasper County, Mississippi",Laurel,1563,84600,-0.018561485,-0.058954394,-0.119667014,0.016377757,,2010-10,2010-Q4,101200,-0.164031621,
Spencer County,KY,Kentucky,"Spencer County, Kentucky",Louisville/Jefferson County,1564,205400,-0.000972763,0.01182266,0.045292621,0.05494442,0.027432133,2018-11,2018-Q4,205600,-0.000972763,2018-11
Bates County,MO,Missouri,"Bates County, Missouri",Kansas City,1565,102700,0.007850834,0.022908367,0.092553191,0.048876571,0.018379546,2018-12,2018-Q4,102700,0,2018-12
Gilchrist County,FL,Florida,"Gilchrist County, Florida",Gainesville,1566,136400,0.006642066,0.026335591,0.18815331,0.100503764,0.022209764,2018-12,2018-Q4,136400,0,2018-12
Atchison County,KS,Kansas,"Atchison County, Kansas",Atchison,1567,98000,0.038135593,0.065217391,0.071038251,0.045373012,,2018-12,2018-Q4,98000,0,2018-12
Garrard County,KY,Kentucky,"Garrard County, Kentucky",,1568,125400,-0.004761905,0.001597444,0.098073555,0.051835237,0.021169085,2018-10,2018-Q4,126400,-0.007911392,2018-10
Polk County,TN,Tennessee,"Polk County, Tennessee",Cleveland,1569,104400,0.002881844,0.008695652,0.208333333,0.07834442,0.037280451,2018-12,2018-Q4,104400,0,2018-12
Leon County,TX,Texas,"Leon County, Texas",,1570,129900,0.002314815,0.006976744,0.054383117,0.071664212,0.037839305,2018-12,2018-Q4,129900,0,2018-12
Dallas County,MO,Missouri,"Dallas County, Missouri",Springfield,1571,135600,0.007429421,0.021084337,0.130942452,,,2018-12,2018-Q4,135600,0,2018-12
Clarke County,MS,Mississippi,"Clarke County, Mississippi",Meridian,1572,79700,-0.016049383,-0.047789725,-0.116407982,0.007440533,-0.000625197,2007-08,2007-Q3,107500,-0.258604651,2005-04
Piatt County,IL,Illinois,"Piatt County, Illinois",Champaign-Urbana,1573,121200,-0.001647446,-0.003289474,-0.024154589,0.060627721,0.003618853,2018-01,2018-Q1,124300,-0.024939662,2017-10
Gem County,ID,Idaho,"Gem County, Idaho",Boise City,1574,237400,0.00508044,0.017137961,0.136428913,0.091267122,0.029446486,2018-12,2018-Q4,237400,0,2018-12
Dickinson County,IA,Iowa,"Dickinson County, Iowa",Spirit Lake,1575,221600,0.004988662,0.028306265,0.046270066,0.048230331,0.03421036,2018-12,2018-Q4,221600,0,2018-12
Dade County,GA,Georgia,"Dade County, Georgia",Chattanooga,1576,138500,0.005079826,0.01988218,0.084573218,0.066032287,0.023399518,2018-12,2018-Q4,138500,0,2018-12
Robertson County,TX,Texas,"Robertson County, Texas",College Station-Bryan,1577,99500,0.009127789,0.039707419,0.141055046,0.064774726,0.036088291,2018-12,2018-Q4,99500,0,2018-12
Lee County,TX,Texas,"Lee County, Texas",,1578,144500,0.006968641,0.022646851,0.067208272,0.072355374,0.035647609,2018-12,2018-Q4,144500,0,2018-12
Dewitt County,IL,Illinois,"Dewitt County, Illinois",Bloomington,1579,82700,-0.001207729,0.002424242,-0.002412545,0.015973617,-0.006755374,2007-04,2007-Q2,113600,-0.272007042,2000-10
Sawyer County,WI,Wisconsin,"Sawyer County, Wisconsin",,1580,191000,-0.000523286,0.014338821,0.08708025,0.04171508,0.009017998,2018-11,2018-Q4,191100,-0.000523286,2018-11
Dukes County,MA,Massachusetts,"Dukes County, Massachusetts",Vineyard Haven,1581,817900,0.005408728,0.020588969,0.064004163,0.061947063,0.031380034,2018-12,2018-Q4,817900,0,2018-12
Neosho County,KS,Kansas,"Neosho County, Kansas",,1582,62400,-0.007949126,-0.047328244,-0.106017192,0.012991368,,2017-12,2017-Q4,69800,-0.106017192,2016-04
Benton County,TN,Tennessee,"Benton County, Tennessee",,1583,84200,0.0243309,0.112285337,0.18258427,0.050232214,0.018933092,2018-12,2018-Q4,84200,0,2018-12
Dixie County,FL,Florida,"Dixie County, Florida",,1584,93200,0.003229279,0.015250545,0.088785047,0.076728005,0.022647507,2006-06,2006-Q2,97200,-0.041152263,2006-01
Iowa County,IA,Iowa,"Iowa County, Iowa",,1585,160200,0.00754717,0.022988506,0.069425901,0.037915922,0.025039309,2018-12,2018-Q4,160200,0,2018-12
Clark County,IL,Illinois,"Clark County, Illinois",,1586,72500,0.002766252,0.018258427,0.108562691,0.038920311,0.018596242,2018-12,2018-Q4,72500,0,2018-12
Richland County,ND,North Dakota,"Richland County, North Dakota",Wahpeton,1587,116300,-0.001716738,0.003451251,0.019281332,0.033991392,0.040090203,2018-11,2018-Q4,116500,-0.001716738,2018-11
Osage County,KS,Kansas,"Osage County, Kansas",Topeka,1588,98600,-0.001013171,0.009211873,0.047821467,0.03281608,0.005540407,2018-11,2018-Q4,98700,-0.001013171,2018-11
Rabun County,GA,Georgia,"Rabun County, Georgia",,1589,183700,0.014356709,0.073641146,0.130461538,0.06417443,0.008137048,2018-12,2018-Q4,183700,0,2018-12
Jackson Parish,LA,Louisiana,"Jackson Parish, Louisiana",,1590,76600,-0.00390117,0.005249344,0.014569536,0.067334943,0.03949533,2018-11,2018-Q4,76900,-0.00390117,2018-10
Idaho County,ID,Idaho,"Idaho County, Idaho",,1591,205400,0.008840864,0.025461807,0.115092291,0.090156684,0.046885366,2018-12,2018-Q4,205400,0,2018-12
Kanabec County,MN,Minnesota,"Kanabec County, Minnesota",,1592,177500,0.00680658,0.022465438,0.169301713,0.070601384,0.022781469,2018-12,2018-Q4,177500,0,2018-12
Vermillion County,IN,Indiana,"Vermillion County, Indiana",Terre Haute,1593,54100,0,-0.01814882,0.046421663,0.040779448,-0.005033405,2007-05,2007-Q2,71900,-0.247566064,2000-02
Park County,CO,Colorado,"Park County, Colorado",Denver-Aurora-Lakewood,1594,345400,0.007878611,0.039735099,0.120700844,0.10047888,0.046330777,2018-12,2018-Q4,345400,0,2018-12
Aitkin County,MN,Minnesota,"Aitkin County, Minnesota",,1595,178400,0.006772009,0.023522662,0.083181542,0.053921217,0.004069439,2010-02,2010-Q1,187900,-0.050558808,2009-07
Ashland County,WI,Wisconsin,"Ashland County, Wisconsin",,1596,95000,0.003167899,0.019313305,0.066217733,0.029868917,0.003980512,2004-09,2004-Q3,103100,-0.0785645,2002-07
Hill County,MT,Montana,"Hill County, Montana",,1597,172500,0.005244755,-0.000579374,-0.005190311,0.041447277,,2017-04,2017-Q2,182200,-0.0532382,2016-11
Greene County,GA,Georgia,"Greene County, Georgia",,1598,336400,0.023114355,0.111331351,0.203577818,0.052955316,0.014568509,2018-12,2018-Q4,336400,0,2018-12
King William County,VA,Virginia,"King William County, Virginia",Richmond,1599,202100,0.001983143,0.02173913,0.070444915,0.039389352,0.00435798,2007-05,2007-Q2,217900,-0.072510326,2006-05
Page County,IA,Iowa,"Page County, Iowa",,1600,83200,0.003618818,0.01216545,0.072164948,0.028482735,0.011787153,2010-09,2010-Q3,83900,-0.008343266,2010-08
Arenac County,MI,Michigan,"Arenac County, Michigan",,1601,65300,-0.010606061,-0.015082956,0.061788618,0.048627374,0.026238408,2006-08,2006-Q3,98400,-0.336382114,
Gulf County,FL,Florida,"Gulf County, Florida",Panama City,1602,177200,0.002829655,0.004535147,0.109580463,0.080357388,0.021389659,2005-12,2005-Q4,194200,-0.08753862,2005-04
