Geography,County,State,Latitude,Longitude
"Willacy County, Texas",Willacy County,Texas,26.4948223,-97.69822719999999
"Williamson County, Texas",Williamson County,Texas,30.7591685,-97.69822719999999
"Wilson County, Texas",Wilson County,Texas,29.2683783,-98.04651849999999
"Winkler County, Texas",Winkler County,Texas,31.76846,-103.0817903
"Wise County, Texas",Wise County,Texas,33.2895861,-97.69822719999999
"Wood County, Texas",Wood County,Texas,32.8296216,-95.35208759999999
"Yoakum County, Texas",Yoakum County,Texas,33.2114703,-102.8975098
"Young County, Texas",Young County,Texas,33.2200087,-98.7481167
"Zapata County, Texas",Zapata County,Texas,26.9730763,-99.1013498
"Zavala County, Texas",Zavala County,Texas,28.8801264,-99.72326729999999
"Beaver County, Utah",Beaver County,Utah,38.3266376,-113.287085
"Box Elder County, Utah",Box Elder County,Utah,41.5380087,-113.1918021
"Cache County, Utah",Cache County,Utah,41.7560026,-111.7614661
"Carbon County, Utah",Carbon County,Utah,39.6479807,-110.6168921
"Daggett County, Utah",Daggett County,Utah,40.9053845,-109.5211063
"Davis County, Utah",Davis County,Utah,40.9628845,-112.0953297
"Duchesne County, Utah",Duchesne County,Utah,40.2172448,-110.5215459
"Emery County, Utah",Emery County,Utah,39.0738385,-110.7122465
"Garfield County, Utah",Garfield County,Utah,37.8400344,-111.2845025
"Grand County, Utah",Grand County,Utah,39.0086287,-109.5613343
"Iron County, Utah",Iron County,Utah,37.7854715,-113.1918021
"Juab County, Utah",Juab County,Utah,39.7108104,-112.7152125
"Kane County, Utah",Kane County,Utah,37.293251,-112.4291464
"Millard County, Utah",Millard County,Utah,39.0611744,-113.1918021
"Morgan County, Utah",Morgan County,Utah,41.0576176,-111.6183755
"Piute County, Utah",Piute County,Utah,38.3997408,-112.1430215
"Rich County, Utah",Rich County,Utah,41.5629707,-111.1891151
"Salt Lake County, Utah",Salt Lake County,Utah,40.644188,-111.9522491
"San Juan County, Utah",San Juan County,Utah,37.4634157,-109.7591675
"Sanpete County, Utah",Sanpete County,Utah,39.3090085,-111.5706786
"Sevier County, Utah",Sevier County,Utah,38.7333524,-111.6660725
"Summit County, Utah",Summit County,Utah,40.8297566,-110.9983515
"Tooele County, Utah",Tooele County,Utah,40.507092,-113.0011989
"Uintah County, Utah",Uintah County,Utah,40.1069499,-109.3783206
"Utah County, Utah",Utah County,Utah,40.0966287,-111.5706786
"Wasatch County, Utah",Wasatch County,Utah,40.3629418,-110.9983515
"Washington County, Utah",Washington County,Utah,37.3224877,-113.4776098
"Wayne County, Utah",Wayne County,Utah,38.3337024,-110.8076084
"Weber County, Utah",Weber County,Utah,41.2602635,-111.9522491
"Addison County, Vermont",Addison County,Vermont,44.1197293,-73.164338
"Bennington County, Vermont",Bennington County,Vermont,43.0278745,-73.13496049999999
"Caledonia County, Vermont",Caledonia County,Vermont,44.55051,-72.04819069999999
"Chittenden County, Vermont",Chittenden County,Vermont,44.3959289,-72.9962431
"Essex County, Vermont",Essex County,Vermont,44.7682631,-71.74361549999999
"Franklin County, Vermont",Franklin County,Vermont,44.8429222,-72.9340443
"Grand Isle County, Vermont",Grand Isle County,Vermont,44.8595928,-73.2957299
"Lamoille County, Vermont",Lamoille County,Vermont,44.64334179999999,-72.6314026
"Orange County, Vermont",Orange County,Vermont,44.0014186,-72.4003713
"Orleans County, Vermont",Orleans County,Vermont,44.8905506,-72.2603468
"Rutland County, Vermont",Rutland County,Vermont,43.6448675,-72.99329689999999
"Washington County, Vermont",Washington County,Vermont,44.1986663,-72.6972529
"Windham County, Vermont",Windham County,Vermont,43.0151325,-72.8042797
"Windsor County, Vermont",Windsor County,Vermont,43.4369244,-72.61511689999999
"Accomack County, Virginia",Accomack County,Virginia,37.7063323,-75.8069082
"Albemarle County, Virginia",Albemarle County,Virginia,38.0567092,-78.6114999
"Alleghany County, Virginia",Alleghany County,Virginia,37.8531975,-80.0534923
"Amelia County, Virginia",Amelia County,Virginia,37.3212714,-77.973865
"Amherst County, Virginia",Amherst County,Virginia,37.5588285,-79.1096901
"Appomattox County, Virginia",Appomattox County,Virginia,37.402489,-78.792953
"Arlington County, Virginia",Arlington County,Virginia,38.8816208,-77.09098089999999
"Augusta County, Virginia",Augusta County,Virginia,38.2004562,-79.24511489999999
"Bath County, Virginia",Bath County,Virginia,38.111733,-79.6502105
"Bedford County, Virginia",Bedford County,Virginia,37.2538794,-79.4703885
"Bland County, Virginia",Bland County,Virginia,37.0924986,-81.1196075
"Botetourt County, Virginia",Botetourt County,Virginia,37.5774613,-79.7848422
"Brunswick County, Virginia",Brunswick County,Virginia,36.7570589,-77.8367282
"Buchanan County, Virginia",Buchanan County,Virginia,37.2403134,-81.9971108
"Buckingham County, Virginia",Buckingham County,Virginia,37.50700800000001,-78.5660852
"Campbell County, Virginia",Campbell County,Virginia,37.221014,-79.1096901
"Caroline County, Virginia",Caroline County,Virginia,38.0445557,-77.2864879
"Carroll County, Virginia",Carroll County,Virginia,36.6778699,-80.7214417
"Charles City County, Virginia",Charles City County,Virginia,37.4018216,-77.1485163
"Charlotte County, Virginia",Charlotte County,Virginia,37.0467412,-78.6114999
"Chesterfield County, Virginia",Chesterfield County,Virginia,37.3673217,-77.6077865
"Clarke County, Virginia",Clarke County,Virginia,39.15165830000001,-77.973865
"Craig County, Virginia",Craig County,Virginia,37.44658950000001,-80.23213129999999
"Culpeper County, Virginia",Culpeper County,Virginia,38.491821,-77.973865
"Cumberland County, Virginia",Cumberland County,Virginia,37.5175385,-78.24761459999999
"Dickenson County, Virginia",Dickenson County,Virginia,37.0929465,-82.34518899999999
"Dinwiddie County, Virginia",Dinwiddie County,Virginia,37.0769043,-77.6536125
"Essex County, Virginia",Essex County,Virginia,37.9671684,-76.964306
"Fairfax County, Virginia",Fairfax County,Virginia,38.9085472,-77.2405153
"Fauquier County, Virginia",Fauquier County,Virginia,38.7208787,-77.79097759999999
"Floyd County, Virginia",Floyd County,Virginia,36.9446308,-80.32131059999999
"Fluvanna County, Virginia",Fluvanna County,Virginia,37.8532863,-78.24761459999999
"Franklin County, Virginia",Franklin County,Virginia,36.9458815,-79.8296743
"Frederick County, Virginia",Frederick County,Virginia,39.2096441,-78.2601024
"Giles County, Virginia",Giles County,Virginia,37.3132885,-80.6770787
"Gloucester County, Virginia",Gloucester County,Virginia,37.4128281,-76.5025742
"Goochland County, Virginia",Goochland County,Virginia,37.74159969999999,-77.973865
"Grayson County, Virginia",Grayson County,Virginia,36.6721195,-81.20781640000001
"Greene County, Virginia",Greene County,Virginia,38.3120359,-78.4524591
"Greensville County, Virginia",Greensville County,Virginia,36.60568860000001,-77.6077865
"Halifax County, Virginia",Halifax County,Virginia,36.6945049,-78.9288242
"Hanover County, Virginia",Hanover County,Virginia,37.7772071,-77.5160788
"Henrico County, Virginia",Henrico County,Virginia,37.5059332,-77.3324425
"Henry County, Virginia",Henry County,Virginia,36.6588867,-79.96403389999999
"Highland County, Virginia",Highland County,Virginia,38.3999743,-79.60528839999999
"Isle of Wight County, Virginia",Isle of Wight County,Virginia,36.9288915,-76.6874701
"James City County, Virginia",James City County,Virginia,37.3002132,-76.8028933
"King and Queen County, Virginia",King and Queen County,Virginia,37.7298568,-76.8951551
"King George County, Virginia",King George County,Virginia,38.2372863,-77.1485163
"King William County, Virginia",King William County,Virginia,37.7372121,-77.1485163
"Lancaster County, Virginia",Lancaster County,Virginia,37.7475945,-76.5025742
"Lee County, Virginia",Lee County,Virginia,36.7075931,-83.03613759999999
"Loudoun County, Virginia",Loudoun County,Virginia,39.076767,-77.6536125
"Louisa County, Virginia",Louisa County,Virginia,37.9925909,-77.973865
"Lunenburg County, Virginia",Lunenburg County,Virginia,36.92614349999999,-78.24761459999999
"Madison County, Virginia",Madison County,Virginia,38.436934,-78.24761459999999
"Mathews County, Virginia",Mathews County,Virginia,37.3912302,-76.317414
"Mecklenburg County, Virginia",Mecklenburg County,Virginia,36.6421724,-78.3842227
"Middlesex County, Virginia",Middlesex County,Virginia,37.6040106,-76.5257007
"Montgomery County, Virginia",Montgomery County,Virginia,37.2070304,-80.4103957
"Nelson County, Virginia",Nelson County,Virginia,37.7478599,-78.8835548
"New Kent County, Virginia",New Kent County,Virginia,37.4653757,-76.964306
"Northampton County, Virginia",Northampton County,Virginia,37.226762,-75.9927652
"Northumberland County, Virginia",Northumberland County,Virginia,37.9035732,-76.4100267
"Nottoway County, Virginia",Nottoway County,Virginia,37.1148487,-78.0195387
"Orange County, Virginia",Orange County,Virginia,38.24266739999999,-77.973865
"Page County, Virginia",Page County,Virginia,38.63013309999999,-78.52065
"Patrick County, Virginia",Patrick County,Virginia,36.6886252,-80.32131059999999
"Pittsylvania County, Virginia",Pittsylvania County,Virginia,36.7440186,-79.4703885
"Powhatan County, Virginia",Powhatan County,Virginia,37.5643209,-77.88245959999999
"Prince Edward County, Virginia",Prince Edward County,Virginia,37.1982888,-78.4297187
"Prince George County, Virginia",Prince George County,Virginia,37.1593052,-77.2405153
"Prince William County, Virginia",Prince William County,Virginia,38.7838939,-77.6077865
"Pulaski County, Virginia",Pulaski County,Virginia,37.0583986,-80.6770787
"Rappahannock County, Virginia",Rappahannock County,Virginia,38.6762327,-78.1564432
"Richmond County, Virginia",Richmond County,Virginia,37.9175609,-76.7105632
"Roanoke County, Virginia",Roanoke County,Virginia,37.2467123,-80.1205256
"Rockbridge County, Virginia",Rockbridge County,Virginia,37.8062214,-79.5153773
"Rockingham County, Virginia",Rockingham County,Virginia,38.5825919,-78.8835548
"Russell County, Virginia",Russell County,Virginia,36.9904385,-82.08429009999999
"Scott County, Virginia",Scott County,Virginia,36.6815794,-82.605118
"Shenandoah County, Virginia",Shenandoah County,Virginia,38.8413778,-78.5660852
"Smyth County, Virginia",Smyth County,Virginia,36.8687921,-81.5596427
"Southampton County, Virginia",Southampton County,Virginia,36.6788512,-77.10249019999999
"Spotsylvania County, Virginia",Spotsylvania County,Virginia,38.204165,-77.6077865
"Stafford County, Virginia",Stafford County,Virginia,38.4334566,-77.4242972
"Surry County, Virginia",Surry County,Virginia,37.1185515,-76.8720961
"Sussex County, Virginia",Sussex County,Virginia,36.9058167,-77.2405153
"Tazewell County, Virginia",Tazewell County,Virginia,37.124747,-81.5596427
"Warren County, Virginia",Warren County,Virginia,38.9331749,-78.24761459999999
"Washington County, Virginia",Washington County,Virginia,36.7678354,-81.9534815
"Westmoreland County, Virginia",Westmoreland County,Virginia,38.112732,-76.7798172
"Wise County, Virginia",Wise County,Virginia,37.0240877,-82.605118
"Wythe County, Virginia",Wythe County,Virginia,36.9484414,-81.0848477
"York County, Virginia",York County,Virginia,37.2103925,-76.3868797
"Alexandria city, Virginia",Alexandria city,Virginia,38.8048355,-77.0469214
"Bristol city, Virginia",Bristol city,Virginia,36.595141,-82.1888089
"Buena Vista city, Virginia",Buena Vista city,Virginia,37.7343004,-79.35392379999999
"Charlottesville city, Virginia",Charlottesville city,Virginia,38.0293059,-78.47667810000002
"Chesapeake city, Virginia",Chesapeake city,Virginia,36.7682088,-76.2874927
"Colonial Heights city, Virginia",Colonial Heights city,Virginia,37.244039,-77.4102607
"Covington city, Virginia",Covington city,Virginia,37.7934585,-79.99394629999999
"Danville city, Virginia",Danville city,Virginia,36.5859718,-79.39502279999999
"Emporia city, Virginia",Emporia city,Virginia,36.6859829,-77.5424809
"Fairfax city, Virginia",Fairfax city,Virginia,38.84622359999999,-77.30637329999999
"Falls Church city, Virginia",Falls Church city,Virginia,38.88233400000001,-77.1710914
"Franklin city, Virginia",Franklin city,Virginia,36.6776507,-76.9224608
"Fredericksburg city, Virginia",Fredericksburg city,Virginia,38.3031837,-77.4605399
"Galax city, Virginia",Galax city,Virginia,36.6612387,-80.9239671
"Hampton city, Virginia",Hampton city,Virginia,37.0298687,-76.34522179999999
"Harrisonburg city, Virginia",Harrisonburg city,Virginia,38.4495688,-78.8689155
"Hopewell city, Virginia",Hopewell city,Virginia,37.3043154,-77.28720009999999
"Lexington city, Virginia",Lexington city,Virginia,37.78402080000001,-79.4428157
"Lynchburg city, Virginia",Lynchburg city,Virginia,37.4137536,-79.14224639999999
"Manassas city, Virginia",Manassas city,Virginia,38.7509488,-77.47526669999999
"Manassas Park city, Virginia",Manassas Park city,Virginia,38.7840035,-77.4697111
"Martinsville city, Virginia",Martinsville city,Virginia,36.6915262,-79.8725386
"Newport News city, Virginia",Newport News city,Virginia,37.0870821,-76.4730122
"Norfolk city, Virginia",Norfolk city,Virginia,36.8507689,-76.28587259999999
"Norton city, Virginia",Norton city,Virginia,36.933433,-82.6290459
"Petersburg city, Virginia",Petersburg city,Virginia,37.2279279,-77.40192669999999
"Poquoson city, Virginia",Poquoson city,Virginia,37.1223664,-76.3457773
"Portsmouth city, Virginia",Portsmouth city,Virginia,36.8354258,-76.2982742
"Radford city, Virginia",Radford city,Virginia,37.13179239999999,-80.5764477
"Richmond city, Virginia",Richmond city,Virginia,37.5407246,-77.4360481
"Roanoke city, Virginia",Roanoke city,Virginia,37.2709704,-79.9414266
"Salem city, Virginia",Salem city,Virginia,37.2934681,-80.05476259999999
"Staunton city, Virginia",Staunton city,Virginia,38.149576,-79.0716958
"Suffolk city, Virginia",Suffolk city,Virginia,36.7282054,-76.5835621
"Virginia Beach city, Virginia",Virginia Beach city,Virginia,36.8529263,-75.97798499999999
"Waynesboro city, Virginia",Waynesboro city,Virginia,38.0684692,-78.8894682
"Williamsburg city, Virginia",Williamsburg city,Virginia,37.2707022,-76.7074571
"Winchester city, Virginia",Winchester city,Virginia,39.1856597,-78.1633341
"Adams County, Washington",Adams County,Washington,46.9272238,-118.51098
"Asotin County, Washington",Asotin County,Washington,46.1460123,-117.2085208
"Benton County, Washington",Benton County,Washington,46.3166362,-119.5021582
"Chelan County, Washington",Chelan County,Washington,47.9445331,-120.6749068
"Clallam County, Washington",Clallam County,Washington,48.0405122,-124.016766
"Clark County, Washington",Clark County,Washington,45.7466471,-122.5194378
"Columbia County, Washington",Columbia County,Washington,46.2775138,-117.814262
"Cowlitz County, Washington",Cowlitz County,Washington,46.1746472,-122.7746902
"Douglas County, Washington",Douglas County,Washington,47.7790617,-119.7474606
"Ferry County, Washington",Ferry County,Washington,48.4718375,-118.4974069
"Franklin County, Washington",Franklin County,Washington,46.49373629999999,-118.8672379
"Garfield County, Washington",Garfield County,Washington,46.5185629,-117.5276611
"Grant County, Washington",Grant County,Washington,47.1981147,-119.3732456
"Grays Harbor County, Washington",Grays Harbor County,Washington,46.9953526,-123.7012468
"Island County, Washington",Island County,Washington,48.19765,-122.579457
"Jefferson County, Washington",Jefferson County,Washington,47.7424541,-123.3040062
"King County, Washington",King County,Washington,47.5480339,-121.9836029
"Kitsap County, Washington",Kitsap County,Washington,47.6476607,-122.6412583
"Kittitas County, Washington",Kittitas County,Washington,47.17495479999999,-120.931941
"Klickitat County, Washington",Klickitat County,Washington,45.888824,-120.9711029
"Lewis County, Washington",Lewis County,Washington,46.6195461,-122.4554639
"Lincoln County, Washington",Lincoln County,Washington,47.5320525,-118.4701194
"Mason County, Washington",Mason County,Washington,47.4251146,-123.1951376
"Okanogan County, Washington",Okanogan County,Washington,48.58968309999999,-119.652214
"Pacific County, Washington",Pacific County,Washington,46.5180824,-123.8264512
"Pend Oreille County, Washington",Pend Oreille County,Washington,48.43590649999999,-117.3173375
"Pierce County, Washington",Pierce County,Washington,47.0675877,-122.1295269
"San Juan County, Washington",San Juan County,Washington,48.61180350000001,-122.9602621
"Skagit County, Washington",Skagit County,Washington,48.4241961,-121.7114362
"Skamania County, Washington",Skamania County,Washington,45.9428524,-121.8962257
